machine_id,timestamp,temperature,vibration,pressure,rpm,current,failure_in_24h
1,2024-07-01 04:00:00,59.02,0.3939,101.97,1457.3,9.787,0
1,2024-07-01 05:00:00,60.83,0.4395,102.71,1443.0,9.626,0
1,2024-07-01 06:00:00,62.1,0.3821,100.22,1468.0,9.041,0
1,2024-07-01 07:00:00,61.55,0.3709,100.27,1451.3,9.793,0
1,2024-07-01 08:00:00,57.0,0.3185,97.54,1440.4,9.663,0
1,2024-07-01 09:00:00,63.59,0.4824,102.58,1451.1,9.365,0
1,2024-07-01 10:00:00,60.95,0.4009,99.21,1448.2,9.167,0
1,2024-07-01 11:00:00,59.32,0.4284,100.38,1479.2,10.102,0
1,2024-07-01 12:00:00,60.69,0.42,98.45,1461.9,10.011,0
1,2024-07-01 13:00:00,60.69,0.3663,98.12,1452.0,9.855,0
1,2024-07-01 14:00:00,59.41,0.3563,101.97,1450.4,9.443,0
1,2024-07-01 15:00:00,60.68,0.3686,99.71,1461.1,8.892,0
1,2024-07-01 16:00:00,59.44,0.3824,101.53,1461.6,9.879,0
1,2024-07-01 17:00:00,59.72,0.4365,99.13,1422.6,9.761,0
1,2024-07-01 18:00:00,59.28,0.378,96.91,1458.2,9.541,0
1,2024-07-01 19:00:00,58.13,0.5047,97.43,1452.1,9.993,0
1,2024-07-01 20:00:00,60.47,0.4684,98.8,1438.7,9.912,0
1,2024-07-01 21:00:00,61.11,0.4571,97.33,1460.7,9.712,0
1,2024-07-01 22:00:00,60.98,0.4103,96.36,1474.4,9.672,0
1,2024-07-01 23:00:00,61.41,0.4916,100.97,1457.6,9.679,0
1,2024-07-02 00:00:00,60.64,0.4046,97.46,1463.1,9.87,0
1,2024-07-02 01:00:00,59.33,0.4136,98.82,1470.2,9.41,0
1,2024-07-02 02:00:00,61.37,0.4233,99.13,1443.9,9.797,0
1,2024-07-02 03:00:00,58.04,0.4496,97.35,1433.7,9.396,0
1,2024-07-02 04:00:00,58.7,0.446,101.42,1458.9,10.075,0
1,2024-07-02 05:00:00,58.58,0.3901,96.28,1449.9,9.836,0
1,2024-07-02 06:00:00,61.63,0.3868,99.03,1438.7,9.472,0
1,2024-07-02 07:00:00,61.39,0.4451,98.99,1451.7,9.704,0
1,2024-07-02 08:00:00,60.69,0.4486,98.38,1459.8,9.426,0
1,2024-07-02 09:00:00,61.54,0.3928,95.88,1451.1,10.136,0
1,2024-07-02 10:00:00,58.59,0.3328,100.21,1444.8,10.174,0
1,2024-07-02 11:00:00,60.4,0.4015,99.95,1450.5,9.898,0
1,2024-07-02 12:00:00,59.67,0.4427,97.1,1452.6,10.158,0
1,2024-07-02 13:00:00,61.1,0.5015,99.86,1433.6,9.739,0
1,2024-07-02 14:00:00,59.63,0.351,99.18,1451.5,9.924,0
1,2024-07-02 15:00:00,59.2,0.3893,95.86,1439.6,10.065,0
1,2024-07-02 16:00:00,60.57,0.3909,96.71,1459.7,9.698,0
1,2024-07-02 17:00:00,61.05,0.4778,100.68,1437.5,9.723,0
1,2024-07-02 18:00:00,58.7,0.408,99.02,1463.4,9.984,0
1,2024-07-02 19:00:00,59.59,0.3641,97.26,1449.2,9.901,0
1,2024-07-02 20:00:00,58.07,0.4371,96.67,1447.9,9.482,0
1,2024-07-02 21:00:00,55.88,0.3887,97.34,1456.4,9.055,0
1,2024-07-02 22:00:00,60.3,0.3562,97.25,1442.5,9.725,0
1,2024-07-02 23:00:00,61.28,0.3813,96.22,1451.7,9.216,0
1,2024-07-03 00:00:00,61.13,0.5211,94.2,1439.3,9.615,0
1,2024-07-03 01:00:00,58.18,0.4622,99.73,1438.8,9.717,0
1,2024-07-03 02:00:00,60.95,0.4569,99.16,1446.1,9.876,0
1,2024-07-03 03:00:00,58.52,0.4475,94.44,1428.4,10.359,0
1,2024-07-03 04:00:00,64.27,0.4832,97.03,1424.9,10.492,0
1,2024-07-03 05:00:00,60.96,0.4911,94.73,1437.7,10.4,0
1,2024-07-03 06:00:00,64.84,0.5002,95.78,1432.7,10.504,0
1,2024-07-03 07:00:00,64.75,0.4999,95.38,1432.4,10.578,0
1,2024-07-03 08:00:00,62.35,0.5462,94.98,1431.7,9.7,0
1,2024-07-03 09:00:00,62.37,0.5124,99.61,1426.7,10.519,0
1,2024-07-03 10:00:00,64.96,0.471,94.5,1430.0,10.044,0
1,2024-07-03 11:00:00,63.54,0.4978,93.53,1422.6,10.803,0
1,2024-07-03 12:00:00,65.33,0.438,93.39,1399.3,10.089,0
1,2024-07-03 13:00:00,64.82,0.6469,96.78,1399.6,10.73,0
1,2024-07-03 14:00:00,63.24,0.5973,91.15,1434.1,11.016,0
1,2024-07-03 15:00:00,62.94,0.5212,92.7,1412.6,10.583,0
1,2024-07-03 16:00:00,66.99,0.5572,96.89,1419.8,11.274,0
1,2024-07-03 17:00:00,66.18,0.548,94.26,1404.6,11.205,0
1,2024-07-03 18:00:00,66.56,0.6656,93.92,1405.2,11.234,0
1,2024-07-03 19:00:00,68.81,0.5261,97.57,1399.0,11.397,0
1,2024-07-03 20:00:00,69.89,0.6114,93.57,1425.9,11.147,0
1,2024-07-03 21:00:00,68.09,0.6089,91.43,1401.5,11.367,0
1,2024-07-03 22:00:00,68.36,0.6642,92.05,1391.4,11.392,0
1,2024-07-03 23:00:00,69.99,0.6263,90.12,1378.0,11.452,0
1,2024-07-04 00:00:00,67.58,0.5522,94.67,1412.0,11.322,0
1,2024-07-04 01:00:00,70.32,0.6362,93.08,1388.3,11.218,0
1,2024-07-04 02:00:00,71.18,0.6088,93.95,1395.2,11.557,0
1,2024-07-04 03:00:00,71.74,0.67,93.89,1394.0,11.607,0
1,2024-07-04 04:00:00,68.19,0.7464,90.41,1378.6,11.571,0
1,2024-07-04 05:00:00,70.32,0.5963,89.12,1387.7,12.115,0
1,2024-07-04 06:00:00,70.52,0.6519,90.67,1372.7,11.575,0
1,2024-07-04 07:00:00,72.35,0.6729,88.8,1366.5,11.942,0
1,2024-07-04 08:00:00,73.29,0.6901,90.65,1385.8,12.411,0
1,2024-07-04 09:00:00,75.19,0.7549,92.35,1370.4,12.401,0
1,2024-07-04 10:00:00,72.57,0.7179,89.52,1374.9,12.561,0
1,2024-07-04 11:00:00,72.94,0.756,89.93,1371.5,12.086,0
1,2024-07-04 12:00:00,75.78,0.7126,89.21,1371.6,12.566,0
1,2024-07-04 13:00:00,74.87,0.7641,90.77,1347.4,12.079,0
1,2024-07-04 14:00:00,76.7,0.8001,87.6,1354.8,12.382,0
1,2024-07-04 15:00:00,75.6,0.7333,84.32,1355.2,12.478,0
1,2024-07-04 16:00:00,73.8,0.8177,89.42,1347.9,12.427,0
1,2024-07-04 17:00:00,73.91,0.7899,90.23,1358.2,12.558,0
1,2024-07-04 18:00:00,73.95,0.8483,88.91,1363.6,12.586,0
1,2024-07-04 19:00:00,77.64,0.7946,86.51,1362.9,12.507,0
1,2024-07-04 20:00:00,78.8,0.8325,85.29,1343.8,13.126,0
1,2024-07-04 21:00:00,80.16,0.8201,88.32,1347.9,12.881,1
1,2024-07-04 22:00:00,79.02,0.826,87.38,1347.2,13.064,1
1,2024-07-04 23:00:00,79.87,0.8525,86.62,1346.7,13.12,1
1,2024-07-05 00:00:00,77.63,0.8751,90.29,1329.5,13.155,1
1,2024-07-05 01:00:00,77.14,0.7945,84.52,1354.2,13.234,1
1,2024-07-05 02:00:00,80.52,0.9374,89.73,1343.0,13.181,1
1,2024-07-05 03:00:00,80.24,0.7815,86.02,1341.1,13.766,1
1,2024-07-05 04:00:00,80.15,0.849,82.05,1341.3,13.636,1
1,2024-07-05 05:00:00,80.94,0.8873,85.14,1332.4,13.481,1
1,2024-07-05 06:00:00,81.21,0.9213,87.19,1314.5,13.408,1
1,2024-07-05 07:00:00,83.02,0.9883,84.31,1321.2,13.574,1
1,2024-07-05 08:00:00,83.41,0.8253,81.86,1303.8,13.803,1
1,2024-07-05 09:00:00,82.66,0.9016,84.25,1322.3,14.195,1
1,2024-07-05 10:00:00,83.48,0.8294,82.63,1314.2,13.4,1
1,2024-07-05 11:00:00,83.35,0.9461,85.1,1313.2,14.078,1
1,2024-07-05 12:00:00,82.26,0.9669,85.44,1323.4,14.285,1
1,2024-07-05 13:00:00,84.46,1.0416,81.55,1304.6,13.568,1
1,2024-07-05 14:00:00,81.6,0.9769,82.02,1304.4,14.027,1
1,2024-07-05 15:00:00,85.65,1.0319,84.72,1304.9,13.83,1
1,2024-07-05 16:00:00,82.65,1.0177,81.26,1284.1,14.346,1
1,2024-07-05 17:00:00,85.24,0.9755,80.58,1297.6,14.177,1
1,2024-07-05 18:00:00,83.91,0.9356,80.16,1273.2,14.313,1
1,2024-07-05 19:00:00,86.38,1.0286,82.99,1289.9,14.296,1
1,2024-07-05 20:00:00,85.87,0.9491,82.68,1302.1,14.703,1
1,2024-07-05 21:00:00,55.51,0.4649,96.45,1465.0,9.962,1
1,2024-07-05 22:00:00,58.51,0.3921,97.82,1454.7,9.965,0
1,2024-07-05 23:00:00,56.99,0.46,100.86,1461.2,9.946,0
1,2024-07-06 00:00:00,59.15,0.3763,95.85,1450.2,10.073,0
1,2024-07-06 01:00:00,57.81,0.4138,93.89,1461.0,9.825,0
1,2024-07-06 02:00:00,58.38,0.4109,98.7,1490.5,10.417,0
1,2024-07-06 03:00:00,56.33,0.3982,97.56,1479.7,9.539,0
1,2024-07-06 04:00:00,56.86,0.3789,96.35,1461.9,9.394,0
1,2024-07-06 05:00:00,57.03,0.4202,99.07,1463.1,9.372,0
1,2024-07-06 06:00:00,58.98,0.3544,99.44,1451.9,9.293,0
1,2024-07-06 07:00:00,60.19,0.3403,93.34,1453.8,10.122,0
1,2024-07-06 08:00:00,56.44,0.463,96.44,1465.5,10.088,0
1,2024-07-06 09:00:00,59.25,0.4373,102.38,1456.8,10.288,0
1,2024-07-06 10:00:00,54.35,0.4043,98.9,1471.2,9.611,0
1,2024-07-06 11:00:00,55.79,0.4844,99.08,1478.0,10.155,0
1,2024-07-06 12:00:00,56.13,0.3878,100.07,1465.8,9.951,0
1,2024-07-06 13:00:00,55.51,0.4674,97.75,1463.6,9.987,0
1,2024-07-06 14:00:00,55.15,0.4102,99.3,1445.9,10.127,0
1,2024-07-06 15:00:00,58.12,0.3503,99.14,1470.3,9.715,0
1,2024-07-06 16:00:00,57.16,0.494,98.77,1451.5,10.721,0
1,2024-07-06 17:00:00,58.02,0.4513,97.04,1458.9,10.347,0
1,2024-07-06 18:00:00,58.47,0.3958,98.03,1472.8,9.791,0
1,2024-07-06 19:00:00,57.81,0.4384,96.5,1473.7,9.626,0
1,2024-07-06 20:00:00,58.38,0.382,97.7,1458.9,9.93,0
1,2024-07-06 21:00:00,57.27,0.4438,95.33,1459.6,10.013,0
1,2024-07-06 22:00:00,55.57,0.2829,96.08,1456.8,10.281,0
1,2024-07-06 23:00:00,58.91,0.3516,97.09,1452.0,9.614,0
1,2024-07-07 00:00:00,56.42,0.4517,95.76,1457.7,10.053,0
1,2024-07-07 01:00:00,55.88,0.3904,96.63,1448.1,9.511,0
1,2024-07-07 02:00:00,57.0,0.4134,97.3,1471.2,10.103,0
1,2024-07-07 03:00:00,55.87,0.3359,98.43,1468.4,9.943,0
1,2024-07-07 04:00:00,56.6,0.4958,99.52,1470.2,10.559,0
1,2024-07-07 05:00:00,57.72,0.4631,96.69,1455.2,9.517,0
1,2024-07-07 06:00:00,57.7,0.3937,100.28,1453.0,10.395,0
1,2024-07-07 07:00:00,55.81,0.3837,99.48,1465.6,9.475,0
1,2024-07-07 08:00:00,56.41,0.4556,98.6,1465.9,9.591,0
1,2024-07-07 09:00:00,58.73,0.5034,97.9,1463.9,9.489,0
1,2024-07-07 10:00:00,57.84,0.4522,98.22,1462.6,10.07,0
1,2024-07-07 11:00:00,60.19,0.5133,99.95,1482.8,9.645,0
1,2024-07-07 12:00:00,58.83,0.3588,100.02,1470.0,9.596,0
1,2024-07-07 13:00:00,58.76,0.3642,100.24,1485.6,10.064,0
1,2024-07-07 14:00:00,54.94,0.3459,97.64,1478.8,10.141,0
1,2024-07-07 15:00:00,58.14,0.4276,98.66,1483.3,10.021,0
1,2024-07-07 16:00:00,56.9,0.4146,100.24,1455.6,9.963,0
1,2024-07-07 17:00:00,56.13,0.3984,96.3,1472.5,10.563,0
1,2024-07-07 18:00:00,57.19,0.4467,96.9,1462.4,10.061,0
1,2024-07-07 19:00:00,58.34,0.4681,97.56,1450.2,10.261,0
1,2024-07-07 20:00:00,57.65,0.3304,99.33,1481.9,10.065,0
1,2024-07-07 21:00:00,55.56,0.3771,99.35,1464.2,9.696,0
1,2024-07-07 22:00:00,57.97,0.4482,97.05,1456.7,10.193,0
1,2024-07-07 23:00:00,55.88,0.3841,94.49,1463.3,9.834,0
1,2024-07-08 00:00:00,57.15,0.3678,98.0,1459.6,10.006,0
1,2024-07-08 01:00:00,56.35,0.4589,95.66,1460.8,10.128,0
1,2024-07-08 02:00:00,56.46,0.3437,94.51,1465.7,9.457,0
1,2024-07-08 03:00:00,57.91,0.3934,94.96,1485.3,9.559,0
1,2024-07-08 04:00:00,55.18,0.4252,98.13,1461.5,10.318,0
1,2024-07-08 05:00:00,59.64,0.3803,100.2,1484.9,9.848,0
1,2024-07-08 06:00:00,53.98,0.4485,97.55,1477.0,9.865,0
1,2024-07-08 07:00:00,55.79,0.3811,97.89,1472.6,10.103,0
1,2024-07-08 08:00:00,57.23,0.4803,99.83,1476.3,9.94,0
1,2024-07-08 09:00:00,57.53,0.4039,94.37,1469.1,10.184,0
1,2024-07-08 10:00:00,56.48,0.444,98.49,1482.0,10.046,0
1,2024-07-08 11:00:00,56.53,0.4481,97.42,1475.0,10.124,0
1,2024-07-08 12:00:00,57.21,0.3797,98.57,1452.8,9.856,0
1,2024-07-08 13:00:00,56.23,0.3087,96.47,1472.6,10.128,0
1,2024-07-08 14:00:00,58.65,0.4297,95.79,1477.6,10.404,0
1,2024-07-08 15:00:00,57.8,0.4156,97.7,1467.0,9.905,0
1,2024-07-08 16:00:00,57.83,0.4401,100.72,1471.3,10.352,0
1,2024-07-08 17:00:00,55.06,0.4013,99.14,1464.1,10.065,0
1,2024-07-08 18:00:00,56.37,0.3914,96.39,1456.6,10.304,0
1,2024-07-08 19:00:00,56.02,0.5137,94.72,1455.1,10.125,0
1,2024-07-08 20:00:00,54.94,0.34,94.03,1455.4,10.079,0
1,2024-07-08 21:00:00,56.97,0.4507,100.03,1477.6,10.196,0
1,2024-07-08 22:00:00,55.61,0.3856,95.48,1446.1,10.458,0
1,2024-07-08 23:00:00,57.38,0.3979,96.73,1464.5,10.168,0
1,2024-07-09 00:00:00,54.78,0.3991,100.02,1463.7,10.243,0
1,2024-07-09 01:00:00,58.94,0.3752,94.15,1468.7,9.992,0
1,2024-07-09 02:00:00,55.0,0.4443,100.35,1453.1,10.576,0
1,2024-07-09 03:00:00,56.66,0.4856,96.86,1475.9,10.3,0
1,2024-07-09 04:00:00,57.5,0.4399,95.06,1459.3,10.134,0
1,2024-07-09 05:00:00,55.44,0.422,96.86,1483.5,10.076,0
1,2024-07-09 06:00:00,57.56,0.3679,95.9,1466.1,10.409,0
1,2024-07-09 07:00:00,54.42,0.4434,98.23,1471.6,9.937,0
1,2024-07-09 08:00:00,58.43,0.5257,96.04,1472.7,9.586,0
1,2024-07-09 09:00:00,56.25,0.3993,93.51,1475.3,10.146,0
1,2024-07-09 10:00:00,55.32,0.3999,96.89,1473.4,10.484,0
1,2024-07-09 11:00:00,55.75,0.391,94.61,1468.9,10.607,0
1,2024-07-09 12:00:00,57.4,0.395,97.73,1476.8,10.1,0
1,2024-07-09 13:00:00,55.29,0.2826,94.94,1478.2,10.148,0
1,2024-07-09 14:00:00,55.03,0.4405,96.34,1466.1,10.293,0
1,2024-07-09 15:00:00,55.8,0.3784,97.67,1478.1,10.061,0
1,2024-07-09 16:00:00,54.35,0.3406,96.88,1486.0,10.298,0
1,2024-07-09 17:00:00,58.83,0.4592,97.8,1481.3,10.12,0
1,2024-07-09 18:00:00,55.24,0.3678,98.66,1483.7,10.451,0
1,2024-07-09 19:00:00,57.32,0.4054,94.98,1476.3,10.368,0
1,2024-07-09 20:00:00,56.37,0.4961,97.16,1465.4,10.396,0
1,2024-07-09 21:00:00,54.56,0.3527,90.62,1466.8,10.094,0
1,2024-07-09 22:00:00,56.02,0.347,97.77,1478.3,10.736,0
1,2024-07-09 23:00:00,57.19,0.4375,96.67,1484.7,10.306,0
1,2024-07-10 00:00:00,55.71,0.482,95.3,1503.3,10.238,0
1,2024-07-10 01:00:00,57.77,0.3462,97.9,1485.4,9.938,0
1,2024-07-10 02:00:00,57.5,0.4457,99.61,1464.1,10.14,0
1,2024-07-10 03:00:00,57.33,0.4549,96.31,1468.3,10.206,0
1,2024-07-10 04:00:00,55.25,0.3233,95.36,1498.9,9.938,0
1,2024-07-10 05:00:00,54.3,0.4666,97.58,1474.2,10.089,0
1,2024-07-10 06:00:00,54.99,0.471,94.57,1477.0,10.13,0
1,2024-07-10 07:00:00,56.19,0.412,95.92,1467.1,10.199,0
1,2024-07-10 08:00:00,56.7,0.4907,99.68,1492.5,9.656,0
1,2024-07-10 09:00:00,52.61,0.4854,97.36,1482.0,10.147,0
1,2024-07-10 10:00:00,55.84,0.4342,93.47,1469.5,10.077,0
1,2024-07-10 11:00:00,56.07,0.4069,93.63,1467.4,10.186,0
1,2024-07-10 12:00:00,55.41,0.3813,97.55,1480.6,10.506,0
1,2024-07-10 13:00:00,57.75,0.4286,98.94,1478.2,10.813,0
1,2024-07-10 14:00:00,56.43,0.4594,93.98,1486.2,10.404,0
1,2024-07-10 15:00:00,57.75,0.4152,98.11,1483.6,9.832,0
1,2024-07-10 16:00:00,55.44,0.322,99.87,1475.6,10.102,0
1,2024-07-10 17:00:00,57.16,0.4958,100.98,1473.0,10.386,0
1,2024-07-10 18:00:00,58.2,0.4424,97.86,1477.0,10.355,0
1,2024-07-10 19:00:00,57.7,0.4144,98.21,1473.3,10.509,0
1,2024-07-10 20:00:00,54.08,0.4767,92.93,1477.7,10.186,0
1,2024-07-10 21:00:00,55.32,0.5106,101.39,1479.3,10.109,0
1,2024-07-10 22:00:00,55.17,0.2948,96.04,1470.4,10.746,0
1,2024-07-10 23:00:00,56.41,0.4571,95.32,1485.8,10.24,0
1,2024-07-11 00:00:00,56.7,0.3646,96.67,1476.0,9.92,0
1,2024-07-11 01:00:00,54.39,0.4614,100.2,1471.5,10.67,0
1,2024-07-11 02:00:00,55.74,0.4433,101.59,1476.6,9.781,0
1,2024-07-11 03:00:00,52.6,0.4692,97.42,1482.7,9.184,0
1,2024-07-11 04:00:00,57.78,0.413,99.16,1481.3,10.466,0
1,2024-07-11 05:00:00,54.84,0.3448,97.25,1484.9,10.511,0
1,2024-07-11 06:00:00,55.68,0.4165,95.08,1489.8,10.364,0
1,2024-07-11 07:00:00,55.12,0.4599,100.11,1494.1,9.852,0
1,2024-07-11 08:00:00,57.29,0.4908,95.91,1484.1,10.227,0
1,2024-07-11 09:00:00,51.61,0.4031,99.92,1466.9,10.196,0
1,2024-07-11 10:00:00,56.15,0.5347,99.15,1471.3,10.153,0
1,2024-07-11 11:00:00,56.31,0.4725,97.48,1460.3,10.773,0
1,2024-07-11 12:00:00,56.09,0.5447,99.61,1483.7,10.07,0
1,2024-07-11 13:00:00,59.66,0.5227,100.12,1483.0,10.513,0
1,2024-07-11 14:00:00,56.04,0.5789,95.01,1466.0,10.811,0
1,2024-07-11 15:00:00,58.83,0.636,93.44,1464.4,10.602,0
1,2024-07-11 16:00:00,58.51,0.5517,91.03,1454.8,10.895,0
1,2024-07-11 17:00:00,60.17,0.6007,98.95,1452.3,10.726,0
1,2024-07-11 18:00:00,57.58,0.6656,93.28,1429.0,10.721,0
1,2024-07-11 19:00:00,57.78,0.798,96.13,1440.7,10.737,0
1,2024-07-11 20:00:00,60.83,0.6564,92.08,1429.0,10.845,0
1,2024-07-11 21:00:00,60.12,0.8232,96.34,1437.0,10.58,0
1,2024-07-11 22:00:00,57.47,0.8431,91.56,1429.9,10.34,0
1,2024-07-11 23:00:00,59.28,0.7596,90.28,1446.4,11.052,0
1,2024-07-12 00:00:00,60.97,0.7713,91.95,1432.5,11.149,0
1,2024-07-12 01:00:00,61.95,0.7732,91.0,1422.5,10.91,0
1,2024-07-12 02:00:00,59.98,0.8261,92.96,1413.4,10.705,0
1,2024-07-12 03:00:00,56.93,0.7808,91.36,1429.2,10.437,0
1,2024-07-12 04:00:00,62.39,0.869,92.42,1408.6,10.964,0
1,2024-07-12 05:00:00,60.08,0.9693,90.28,1408.6,10.568,0
1,2024-07-12 06:00:00,59.18,0.8855,89.24,1402.0,10.561,0
1,2024-07-12 07:00:00,58.26,0.9257,89.1,1394.0,11.036,0
1,2024-07-12 08:00:00,64.04,0.8744,94.06,1394.8,10.848,0
1,2024-07-12 09:00:00,63.31,0.9998,90.12,1371.2,11.215,0
1,2024-07-12 10:00:00,63.08,1.016,85.4,1371.7,11.098,0
1,2024-07-12 11:00:00,65.81,1.0276,88.03,1387.0,10.998,0
1,2024-07-12 12:00:00,64.99,1.0353,88.97,1395.6,10.703,0
1,2024-07-12 13:00:00,66.76,1.0532,92.17,1379.8,10.994,0
1,2024-07-12 14:00:00,62.55,1.1146,90.23,1365.5,11.039,0
1,2024-07-12 15:00:00,64.89,1.1097,86.03,1354.7,10.951,0
1,2024-07-12 16:00:00,62.82,1.1486,92.42,1373.3,11.254,0
1,2024-07-12 17:00:00,65.21,1.1653,87.22,1356.2,11.043,0
1,2024-07-12 18:00:00,65.48,1.2324,89.47,1364.7,11.373,0
1,2024-07-12 19:00:00,67.1,1.2317,84.37,1358.6,11.528,0
1,2024-07-12 20:00:00,66.53,1.2292,81.59,1355.8,11.243,0
1,2024-07-12 21:00:00,67.7,1.3172,83.27,1347.8,11.653,0
1,2024-07-12 22:00:00,68.13,1.284,79.29,1347.7,11.151,0
1,2024-07-12 23:00:00,70.61,1.3499,89.71,1339.0,11.26,0
1,2024-07-13 00:00:00,67.21,1.3367,85.62,1330.2,11.594,0
1,2024-07-13 01:00:00,66.58,1.236,83.04,1323.4,11.869,0
1,2024-07-13 02:00:00,68.66,1.415,85.5,1305.5,11.957,0
1,2024-07-13 03:00:00,67.4,1.3782,84.67,1324.0,12.215,0
1,2024-07-13 04:00:00,71.13,1.3906,85.24,1337.4,11.653,0
1,2024-07-13 05:00:00,68.79,1.4289,86.12,1325.9,11.762,0
1,2024-07-13 06:00:00,68.67,1.4193,82.82,1317.2,11.525,0
1,2024-07-13 07:00:00,69.12,1.4696,81.34,1304.0,11.493,0
1,2024-07-13 08:00:00,71.21,1.4504,84.46,1317.7,11.972,1
1,2024-07-13 09:00:00,70.2,1.5654,84.11,1302.9,11.705,1
1,2024-07-13 10:00:00,69.78,1.5177,82.41,1316.3,12.342,1
1,2024-07-13 11:00:00,73.55,1.526,86.26,1287.1,11.567,1
1,2024-07-13 12:00:00,70.07,1.5206,80.74,1285.8,12.186,1
1,2024-07-13 13:00:00,71.72,1.602,79.51,1281.2,11.773,1
1,2024-07-13 14:00:00,72.95,1.6196,81.85,1271.2,11.863,1
1,2024-07-13 15:00:00,69.83,1.6514,79.37,1273.1,12.305,1
1,2024-07-13 16:00:00,73.3,1.6023,81.41,1279.9,11.975,1
1,2024-07-13 17:00:00,71.31,1.5954,78.46,1268.1,12.057,1
1,2024-07-13 18:00:00,74.43,1.7284,79.02,1233.1,12.002,1
1,2024-07-13 19:00:00,72.06,1.7931,83.31,1278.8,12.816,1
1,2024-07-13 20:00:00,74.85,1.6893,78.42,1247.6,12.129,1
1,2024-07-13 21:00:00,75.78,1.8418,77.33,1266.7,12.364,1
1,2024-07-13 22:00:00,75.72,1.7982,80.97,1257.5,12.322,1
1,2024-07-13 23:00:00,75.11,1.8054,76.23,1274.8,12.483,1
1,2024-07-14 00:00:00,74.7,1.8076,76.65,1260.0,12.267,1
1,2024-07-14 01:00:00,74.49,1.78,78.89,1241.3,12.425,1
1,2024-07-14 02:00:00,77.87,1.9203,79.32,1235.8,12.637,1
1,2024-07-14 03:00:00,74.92,1.8539,79.59,1254.2,12.294,1
1,2024-07-14 04:00:00,74.72,1.8754,75.35,1220.8,12.914,1
1,2024-07-14 05:00:00,77.59,1.9857,77.74,1233.9,12.977,1
1,2024-07-14 06:00:00,75.7,1.8637,75.32,1227.0,12.837,1
1,2024-07-14 07:00:00,75.78,1.9034,74.74,1221.3,12.711,1
1,2024-07-14 08:00:00,52.87,0.4829,99.42,1498.7,9.498,1
1,2024-07-14 09:00:00,54.31,0.4991,95.91,1497.2,10.524,0
1,2024-07-14 10:00:00,54.91,0.5094,97.56,1500.1,10.281,0
1,2024-07-14 11:00:00,55.39,0.4707,97.32,1497.1,10.326,0
1,2024-07-14 12:00:00,56.45,0.613,94.87,1500.1,9.833,0
1,2024-07-14 13:00:00,55.81,0.4757,98.94,1497.1,10.552,0
1,2024-07-14 14:00:00,54.73,0.4762,98.13,1489.7,9.971,0
1,2024-07-14 15:00:00,54.72,0.4486,93.03,1496.6,10.442,0
1,2024-07-14 16:00:00,55.78,0.4953,97.56,1489.6,10.68,0
1,2024-07-14 17:00:00,56.92,0.5205,95.46,1489.1,10.269,0
1,2024-07-14 18:00:00,55.2,0.5506,99.2,1493.8,10.776,0
1,2024-07-14 19:00:00,54.31,0.4166,94.11,1496.1,10.189,0
1,2024-07-14 20:00:00,53.52,0.4795,96.29,1497.9,10.595,0
1,2024-07-14 21:00:00,52.84,0.5147,97.73,1506.9,10.025,0
1,2024-07-14 22:00:00,56.01,0.5224,97.11,1492.9,10.727,0
1,2024-07-14 23:00:00,55.87,0.4941,98.53,1500.1,10.682,0
1,2024-07-15 00:00:00,55.87,0.5215,93.96,1499.5,10.561,0
1,2024-07-15 01:00:00,54.81,0.4546,100.3,1492.4,10.304,0
1,2024-07-15 02:00:00,57.11,0.5736,98.05,1499.5,10.003,0
1,2024-07-15 03:00:00,54.28,0.546,99.72,1508.9,10.308,0
1,2024-07-15 04:00:00,56.43,0.4298,98.75,1501.0,10.76,0
1,2024-07-15 05:00:00,54.94,0.444,96.98,1501.6,10.467,0
1,2024-07-15 06:00:00,54.09,0.4461,94.43,1492.5,9.964,0
1,2024-07-15 07:00:00,55.89,0.533,95.87,1519.4,10.094,0
1,2024-07-15 08:00:00,55.61,0.4355,100.18,1493.4,10.808,0
1,2024-07-15 09:00:00,55.54,0.4839,99.77,1483.4,10.58,0
1,2024-07-15 10:00:00,55.12,0.5238,95.76,1508.9,10.065,0
1,2024-07-15 11:00:00,54.94,0.4984,91.36,1499.4,9.907,0
1,2024-07-15 12:00:00,58.58,0.5154,96.57,1497.7,10.25,0
1,2024-07-15 13:00:00,56.78,0.4498,96.42,1495.5,9.884,0
1,2024-07-15 14:00:00,56.09,0.5335,96.5,1519.8,10.394,0
1,2024-07-15 15:00:00,55.17,0.4737,98.06,1504.9,11.177,0
1,2024-07-15 16:00:00,56.51,0.4888,98.75,1507.0,9.964,0
1,2024-07-15 17:00:00,55.78,0.5176,98.98,1503.3,10.389,0
1,2024-07-15 18:00:00,55.05,0.5116,97.89,1504.6,10.839,0
1,2024-07-15 19:00:00,54.55,0.5083,93.4,1516.1,10.672,0
1,2024-07-15 20:00:00,54.89,0.4702,96.32,1499.8,10.404,0
1,2024-07-15 21:00:00,50.25,0.4934,101.61,1488.0,10.406,0
1,2024-07-15 22:00:00,55.33,0.5092,97.75,1511.4,10.104,0
1,2024-07-15 23:00:00,54.28,0.441,97.74,1507.9,10.372,0
1,2024-07-16 00:00:00,57.4,0.4873,97.72,1504.2,10.526,0
1,2024-07-16 01:00:00,55.05,0.5304,97.84,1508.0,10.786,0
1,2024-07-16 02:00:00,53.24,0.4478,92.24,1499.8,10.269,0
